outer_learning_rate,entropy_coefficient,validation_query_composite_objective,Average latency,,support_graphs_per_meta_task,Average reward, ,ppo_batch_size_trajectories,NumTrajs,outer_update_method,AverageDiscountedReturn,hyperparameter_provenance.policy,seed,outer_update_count,k_steps,StdReturn,Average energy,,MaxReturn,meta_batch_size_distributions,validation_query_composite_objective_k0,AverageReturn,Itr,checkpoint_selection_metric,checkpoint_is_best_val,inner_learning_rate,MinReturn,validation_query_mean_latency_k3,value_clip_epsilon,query_graph_count,support_trajectories_per_meta_task,validation_query_mean_latency_k0,Average greedy latency,,EnvExecTime,split_role,split_version,PolicyExecTime
0.0005,0.0,0.4723793900517183,963.1300099430113,20,0.41101997895452314,20,10000,mrlco_first_order_mean_pseudogradient,0.38156391745048307,fixed_literature_derived_defaults,0,1,3,0.15697860162522329,872.595592955533,0.8277447346034774,10,0.41591662739518664,0.41101997895452314,0,validation_query_composite_objective,1,0.0005,-0.6213498382806366,879.805955506317,0.2,80,20,968.87095002843,612.1315675579343,50.7572340965271,meta_train_support,MARGO-SPLIT-v1,32.55051589012146
0.0005,0.0,,883.1348930379488,20,0.46791824660158166,20,10000,mrlco_first_order_mean_pseudogradient,0.43021544504045367,fixed_literature_derived_defaults,0,2,3,0.1322849019821549,821.6752542561543,0.8973530602044922,10,,0.46791824660158166,1,,,0.0005,-0.24349706368481489,,0.2,80,20,,604.7713929344723,48.464311361312866,meta_train_support,MARGO-SPLIT-v1,32.732542991638184
0.0005,0.0,,878.178678613231,20,0.5215172627103094,20,10000,mrlco_first_order_mean_pseudogradient,0.48015255919964095,fixed_literature_derived_defaults,0,3,3,0.13929741808128235,750.5039985192741,0.9382889368784904,10,,0.5215172627103094,2,,,0.0005,-0.2139833033223435,,0.2,80,20,,622.3009868621689,49.9438111782074,meta_train_support,MARGO-SPLIT-v1,32.03314542770386
0.0005,0.0,,842.9426267083645,20,0.5276541077531157,20,10000,mrlco_first_order_mean_pseudogradient,0.4838422418795969,fixed_literature_derived_defaults,0,4,3,0.13226413680857424,688.8822765419884,0.9014340471317784,10,,0.5276541077531157,3,,,0.0005,-0.3980969233677657,,0.2,80,20,,589.0734555792673,49.31742835044861,meta_train_support,MARGO-SPLIT-v1,32.668745040893555
0.0005,0.0,,810.0267470669093,20,0.5875042573888142,20,10000,mrlco_first_order_mean_pseudogradient,0.5398888011388021,fixed_literature_derived_defaults,0,5,3,0.13232162473810286,628.5442770275483,0.9258501884646382,10,,0.5875042573888142,4,,,0.0005,-0.1328557682890758,,0.2,80,20,,611.1135460177558,48.9909930229187,meta_train_support,MARGO-SPLIT-v1,32.72599196434021
0.0005,0.0,,781.3227860530104,20,0.6271657728844995,20,10000,mrlco_first_order_mean_pseudogradient,0.5774054080365167,fixed_literature_derived_defaults,0,6,3,0.11945090217819264,586.666276772336,0.9613190895833763,10,,0.6271657728844994,5,,,0.0005,-0.22979349213657624,,0.2,80,20,,628.5791581629481,48.874600648880005,meta_train_support,MARGO-SPLIT-v1,32.515074729919434
0.0005,0.0,,749.1695328233257,20,0.6535547408915924,20,10000,mrlco_first_order_mean_pseudogradient,0.5988230730032905,fixed_literature_derived_defaults,0,7,3,0.11584796254607956,510.1574595995809,0.9527736685294073,10,,0.6535547408915924,6,,,0.0005,0.08003591881943573,,0.2,80,20,,600.2586262120248,48.27744817733765,meta_train_support,MARGO-SPLIT-v1,31.550888299942017
0.0005,0.0,,731.7156909315205,20,0.6686783984773964,20,10000,mrlco_first_order_mean_pseudogradient,0.6129930727307956,fixed_literature_derived_defaults,0,8,3,0.11298871075056324,454.1490583143812,0.9693834861118596,10,,0.6686783984773963,7,,,0.0005,0.023025336457210055,,0.2,80,20,,606.6516427646773,48.52571082115173,meta_train_support,MARGO-SPLIT-v1,31.9362576007843
0.0005,0.0,,737.9750552491419,20,0.6674189794739488,20,10000,mrlco_first_order_mean_pseudogradient,0.612598294866863,fixed_literature_derived_defaults,0,9,3,0.11128325658981816,440.8217483865795,0.9686139016077246,10,,0.6674189794739488,8,,,0.0005,0.08856288315876172,,0.2,80,20,,608.7837606597355,50.28804636001587,meta_train_support,MARGO-SPLIT-v1,32.04456377029419
0.0005,0.0,,721.8681369149903,20,0.6875255588441754,20,10000,mrlco_first_order_mean_pseudogradient,0.6299217921737978,fixed_literature_derived_defaults,0,10,3,0.10870126871656093,426.90955169316595,0.9731294140089279,10,,0.6875255588441754,9,,,0.0005,0.1929001885854942,,0.2,80,20,,597.4118719431332,47.898481369018555,meta_train_support,MARGO-SPLIT-v1,32.42393445968628
