Average greedy latency,,split_version,Average reward, ,validation_query_composite_objective_k0,split_role,NumTrajs,ppo_batch_size_trajectories,checkpoint_is_best_val,hyperparameter_provenance.policy,query_graph_count,StdReturn,k_steps,MaxReturn,seed,AverageReturn,entropy_coefficient,outer_learning_rate,outer_update_method,Average latency,,MinReturn,checkpoint_selection_metric,AverageDiscountedReturn,support_trajectories_per_meta_task,Itr,validation_query_mean_latency_k3,Average energy,,support_graphs_per_meta_task,validation_query_composite_objective,inner_learning_rate,outer_update_count,EnvExecTime,value_clip_epsilon,PolicyExecTime,validation_query_mean_latency_k0,meta_batch_size_distributions
612.1315675579343,MARGO-SPLIT-v1,0.9199595647222841,0.8163876729405819,meta_train_support,10000,20,1,fixed_literature_derived_defaults,80,0.5015366102016803,3,3.393032840176856,0,0.9199595647222841,0.0,0.0005,mrlco_first_order_mean_pseudogradient,881.4066189950522,-1.1291651375809977,validation_query_composite_objective,0.8483445164619956,20,0,912.270301768219,846.6097343569618,20,0.9253781392278244,0.0005,1,28.440545558929443,0.2,33.00589895248413,984.0064910746669,10
604.7713929344723,MARGO-SPLIT-v1,0.8888590915142704,,meta_train_support,10000,20,,fixed_literature_derived_defaults,80,0.4345677582861794,3,3.791287845947969,0,0.8888590915142704,0.0,0.0005,mrlco_first_order_mean_pseudogradient,918.6742034103829,-0.7800477990336121,,0.8105560083760854,20,1,,931.5220698692943,20,,0.0005,2,26.97792649269104,0.2,31.81653594970703,,10
622.3009868621689,MARGO-SPLIT-v1,0.7952449082348849,,meta_train_support,10000,20,,fixed_literature_derived_defaults,80,0.434984631477254,3,2.6092058203846675,0,0.7952449082348849,0.0,0.0005,mrlco_first_order_mean_pseudogradient,969.1880695154259,-1.3679541114892284,,0.725304374072643,20,2,,1019.416357405482,20,,0.0005,3,28.507792234420776,0.2,32.942190647125244,,10
589.0734555792673,MARGO-SPLIT-v1,0.9475453228982844,,meta_train_support,10000,20,,fixed_literature_derived_defaults,80,0.44538365408208735,3,3.0320535414593057,0,0.9475453228982844,0.0,0.0005,mrlco_first_order_mean_pseudogradient,949.1377359669726,-1.096816022884295,,0.8600596456928895,20,3,,962.8820751198044,20,,0.0005,4,27.455965995788574,0.2,32.60365629196167,,10
611.1135460177558,MARGO-SPLIT-v1,0.8516112984474566,,meta_train_support,10000,20,,fixed_literature_derived_defaults,80,0.4501112026206773,3,3.375637241332444,0,0.8516112984474566,0.0,0.0005,mrlco_first_order_mean_pseudogradient,958.9463992334407,-0.8997820866534667,,0.7745309291469219,20,4,,1033.7330075477641,20,,0.0005,5,27.311659336090088,0.2,32.414974212646484,,10
628.5791581629481,MARGO-SPLIT-v1,0.8189059945977565,,meta_train_support,10000,20,,fixed_literature_derived_defaults,80,0.39567107548364105,3,3.0670557087811456,0,0.8189059945977565,0.0,0.0005,mrlco_first_order_mean_pseudogradient,950.011992938013,-1.1401214241203146,,0.7468840881112344,20,5,,1047.0628418850617,20,,0.0005,6,27.630478143692017,0.2,32.84616231918335,,10
600.2586262120248,MARGO-SPLIT-v1,0.9076755349451462,,meta_train_support,10000,20,,fixed_literature_derived_defaults,80,0.42052042253486605,3,2.899079754202514,0,0.907675534945146,0.0,0.0005,mrlco_first_order_mean_pseudogradient,977.4342182508456,-1.177354459734989,,0.8243734382488243,20,6,,1047.5081053204578,20,,0.0005,7,26.46157193183899,0.2,32.439881801605225,,10
606.6516427646773,MARGO-SPLIT-v1,0.8043324886000064,,meta_train_support,10000,20,,fixed_literature_derived_defaults,80,0.3784585519394778,3,2.6704513380624206,0,0.8043324886000064,0.0,0.0005,mrlco_first_order_mean_pseudogradient,968.120100635335,-0.9952407498180875,,0.7293405690291914,20,7,,1046.3632657547764,20,,0.0005,8,25.872053146362305,0.2,32.378212690353394,,10
608.7837606597355,MARGO-SPLIT-v1,0.7958135840321438,,meta_train_support,10000,20,,fixed_literature_derived_defaults,80,0.4156682225837826,3,2.5668091277780114,0,0.7958135840321438,0.0,0.0005,mrlco_first_order_mean_pseudogradient,968.0474347158324,-0.7643520044970792,,0.7223386321617652,20,8,,1045.1759952197892,20,,0.0005,9,27.024958848953247,0.2,32.408881425857544,,10
597.4118719431332,MARGO-SPLIT-v1,0.8318289927267589,,meta_train_support,10000,20,,fixed_literature_derived_defaults,80,0.43200821186631755,3,2.9521899890888967,0,0.8318289927267589,0.0,0.0005,mrlco_first_order_mean_pseudogradient,998.1490633270033,-1.1275826201345813,,0.7558878786280765,20,9,,1083.880797254501,20,,0.0005,10,25.667813301086426,0.2,32.219472885131836,,10
614.7424242979868,MARGO-SPLIT-v1,0.7826012256199361,,meta_train_support,10000,20,,fixed_literature_derived_defaults,80,0.38942835863137754,3,2.6270727050619707,0,0.7826012256199361,0.0,0.0005,mrlco_first_order_mean_pseudogradient,991.3936670408345,-0.833565528769434,,0.7113619617111872,20,10,,1098.7649050006946,20,,0.0005,11,27.116544485092163,0.2,32.52339172363281,,10
617.6842409292085,MARGO-SPLIT-v1,0.7201727006597856,,meta_train_support,10000,20,,fixed_literature_derived_defaults,80,0.36910294743829497,3,2.3724107721987293,0,0.7201727006597856,0.0,0.0005,mrlco_first_order_mean_pseudogradient,995.0268268934509,-0.8378910249828254,,0.6584244868043563,20,11,,1078.0174144978885,20,,0.0005,12,27.749393939971924,0.2,32.51566529273987,,10
