query_graph_count,outer_update_method,AverageReturn,seed,validation_query_mean_latency_k3,Average energy,,hyperparameter_provenance.policy,support_trajectories_per_meta_task,inner_learning_rate,support_graphs_per_meta_task,Average reward, ,validation_query_composite_objective,EnvExecTime,Average greedy latency,,NumTrajs,Average latency,,validation_query_composite_objective_k0,AverageDiscountedReturn,validation_query_mean_latency_k0,ppo_batch_size_trajectories,MaxReturn,split_role,k_steps,MinReturn,value_clip_epsilon,outer_update_count,checkpoint_selection_metric,meta_batch_size_distributions,checkpoint_is_best_val,outer_learning_rate,split_version,entropy_coefficient,Itr,StdReturn,PolicyExecTime
80,mrlco_first_order_mean_pseudogradient,0.8817491527953202,0,,983.9429057824988,fixed_literature_derived_defaults,20,0.0005,20,0.8817491527953203,,27.941181421279907,617.6842409292085,10000,917.54201345097,,0.802687713065445,,20,2.7724517878480666,meta_train_support,3,-0.5265402551987056,0.2,12,,10,,0.0005,MARGO-SPLIT-v1,0.0,11,0.4324380139841437,32.725056648254395
80,mrlco_first_order_mean_pseudogradient,0.9574734269674129,0,,935.0142903560502,fixed_literature_derived_defaults,20,0.0005,20,0.9574734269674129,,27.04208493232727,605.3476717712402,10000,903.5449767264843,,0.8685239023096423,,20,3.0487305486183547,meta_train_support,3,-0.7068696836554582,0.2,13,,10,,0.0005,MARGO-SPLIT-v1,0.0,12,0.4913613064855705,32.18182635307312
80,mrlco_first_order_mean_pseudogradient,1.0696302394171362,0,,920.0616875586655,fixed_literature_derived_defaults,20,0.0005,20,1.0696302394171362,,27.082871675491333,591.8716869904927,10000,909.4843057297761,,0.9683318056434181,,20,3.315152889044538,meta_train_support,3,-0.634235297176019,0.2,14,,10,,0.0005,MARGO-SPLIT-v1,0.0,13,0.5109178731550386,30.636533975601196
80,mrlco_first_order_mean_pseudogradient,0.9961768842635225,0,,909.4333031476979,fixed_literature_derived_defaults,20,0.0005,20,0.9961768842635225,,27.504714965820312,612.0098009870937,10000,867.0485264703601,,0.9064816615232023,,20,3.442940031088793,meta_train_support,3,-0.8863708607868812,0.2,15,,10,,0.0005,MARGO-SPLIT-v1,0.0,14,0.5042827492283732,32.54280924797058
80,mrlco_first_order_mean_pseudogradient,0.9793483947383911,0,,902.3101516273601,fixed_literature_derived_defaults,20,0.0005,20,0.9793483947383911,,27.82253861427307,620.7300079220227,10000,864.8723441038501,,0.8914674135599172,,20,3.597698038827215,meta_train_support,3,-0.7616113656178911,0.2,16,,10,,0.0005,MARGO-SPLIT-v1,0.0,15,0.47721088849516935,32.488107681274414
80,mrlco_first_order_mean_pseudogradient,1.079738559200741,0,,855.5442739947982,fixed_literature_derived_defaults,20,0.0005,20,1.079738559200741,,28.178349256515503,621.0308353906495,10000,840.9073236043031,,0.9817544783808316,,20,4.106876643518959,meta_train_support,3,-0.5536083547308264,0.2,17,,10,,0.0005,MARGO-SPLIT-v1,0.0,16,0.5302170839477139,32.78502011299133
80,mrlco_first_order_mean_pseudogradient,0.9900146737152223,0,,879.6755909212453,fixed_literature_derived_defaults,20,0.0005,20,0.9900146737152223,,28.849345922470093,620.1501542108263,10000,869.3487191131443,,0.8997943615205511,,20,3.4199499779054428,meta_train_support,3,-0.5201584804985373,0.2,18,,10,,0.0005,MARGO-SPLIT-v1,0.0,17,0.49782543168539745,32.711567878723145
80,mrlco_first_order_mean_pseudogradient,0.9980585251422899,0,,830.1507130901763,fixed_literature_derived_defaults,20,0.0005,20,0.9980585251422899,,27.33226466178894,616.1563160095488,10000,823.1357172111947,,0.909264068643628,,20,3.063276980253201,meta_train_support,3,-0.6486718001668969,0.2,19,,10,,0.0005,MARGO-SPLIT-v1,0.0,18,0.4534015466723047,32.59550714492798
80,mrlco_first_order_mean_pseudogradient,1.1187163302710577,0,,812.9161640296634,fixed_literature_derived_defaults,20,0.0005,20,1.1187163302710577,,27.971811056137085,603.0639042518206,10000,838.6730354189245,,1.015388148847822,,20,3.579401833985462,meta_train_support,3,-0.5039765839875628,0.2,20,,10,,0.0005,MARGO-SPLIT-v1,0.0,19,0.5098922740248921,32.59461545944214
80,mrlco_first_order_mean_pseudogradient,1.0231410174411955,0,,821.0055001562068,fixed_literature_derived_defaults,20,0.0005,20,1.0231410174411955,,27.582629919052124,632.3575162841524,10000,810.8854427378682,,0.9337716329515983,,20,3.4313626148347494,meta_train_support,3,-0.45438612774210807,0.2,21,,10,,0.0005,MARGO-SPLIT-v1,0.0,20,0.47752220541290924,32.446123361587524
80,mrlco_first_order_mean_pseudogradient,1.111973039377663,0,,796.7218177300141,fixed_literature_derived_defaults,20,0.0005,20,1.111973039377663,,28.530207633972168,620.4115590208735,10000,820.0665654445415,,1.0095775584234865,,20,4.043027734575603,meta_train_support,3,-0.7027896828352622,0.2,22,,10,,0.0005,MARGO-SPLIT-v1,0.0,21,0.5709013773389314,32.84725499153137
80,mrlco_first_order_mean_pseudogradient,1.216347441092342,0,,776.5473652355124,fixed_literature_derived_defaults,20,0.0005,20,1.2163474410923418,,28.35332679748535,607.6697230015074,10000,798.5779707956247,,1.102635527803621,,20,3.6832206450050253,meta_train_support,3,-0.33955880967515983,0.2,23,,10,,0.0005,MARGO-SPLIT-v1,0.0,22,0.5636406762866812,32.54208207130432
80,mrlco_first_order_mean_pseudogradient,1.250472712133675,0,,769.5998054140642,fixed_literature_derived_defaults,20,0.0005,20,1.250472712133675,,27.525928497314453,608.4434113462856,10000,805.8902492178318,,1.132180959910011,,20,3.629531250300999,meta_train_support,3,-0.3201924415193484,0.2,24,,10,,0.0005,MARGO-SPLIT-v1,0.0,23,0.5969811422476184,30.496752738952637
80,mrlco_first_order_mean_pseudogradient,1.252586260184565,0,,731.4153319160406,fixed_literature_derived_defaults,20,0.0005,20,1.2525862601845652,,29.32774019241333,594.5187457834245,10000,793.2753269761372,,1.1322420351759075,,20,4.279839161063397,meta_train_support,3,-0.4165636819300014,0.2,25,,10,,0.0005,MARGO-SPLIT-v1,0.0,24,0.6057797618860374,32.54188132286072
80,mrlco_first_order_mean_pseudogradient,1.1627186662545894,0,,730.6123049294049,fixed_literature_derived_defaults,20,0.0005,20,1.1627186662545894,,28.438581943511963,618.6790547822408,10000,772.1857870664937,,1.0565033562198056,,20,3.75226260937527,meta_train_support,3,-0.295318729421117,0.2,26,,10,,0.0005,MARGO-SPLIT-v1,0.0,25,0.5967106006425313,32.456735610961914
80,mrlco_first_order_mean_pseudogradient,1.138397543011856,0,,713.6129517491503,fixed_literature_derived_defaults,20,0.0005,20,1.138397543011856,,26.896652221679688,623.9190012644768,10000,774.2173946863542,,1.0322672238900756,,20,4.405567264162897,meta_train_support,3,-0.3829796458227809,0.2,27,,10,,0.0005,MARGO-SPLIT-v1,0.0,26,0.6119228836436945,32.46184182167053
80,mrlco_first_order_mean_pseudogradient,1.1953604626442025,0,,682.955994409768,fixed_literature_derived_defaults,20,0.0005,20,1.1953604626442025,,27.602250576019287,614.0902518368313,10000,747.0960603084224,,1.0844008420793443,,20,3.51292998684193,meta_train_support,3,-0.4018629394035187,0.2,28,,10,,0.0005,MARGO-SPLIT-v1,0.0,27,0.586016293137025,32.7180438041687
80,mrlco_first_order_mean_pseudogradient,1.308522320172955,0,,662.4509550376628,fixed_literature_derived_defaults,20,0.0005,20,1.3085223201729552,,28.43568468093872,604.5140644757543,10000,755.4286238542979,,1.1812039563261147,,20,4.106371344075846,meta_train_support,3,-0.28052257179654405,0.2,29,,10,,0.0005,MARGO-SPLIT-v1,0.0,28,0.6254652013800674,32.754138231277466
80,mrlco_first_order_mean_pseudogradient,1.2264466571627541,0,,667.7350284897356,fixed_literature_derived_defaults,20,0.0005,20,1.2264466571627541,,28.492610692977905,621.3424199403219,10000,778.4597381539439,,1.1135584497735216,,20,3.868654468338336,meta_train_support,3,-0.679120132747713,0.2,30,,10,,0.0005,MARGO-SPLIT-v1,0.0,29,0.6050687953408527,33.1762752532959
80,mrlco_first_order_mean_pseudogradient,1.2392963764400393,0,,652.9787630719306,fixed_literature_derived_defaults,20,0.0005,20,1.239296376440039,,27.575927019119263,609.8205556528501,10000,767.3331214141615,,1.1231848805231657,,20,3.6565605312752907,meta_train_support,3,-0.5159567731151786,0.2,31,,10,,0.0005,MARGO-SPLIT-v1,0.0,30,0.5911993728157251,32.11705565452576
80,mrlco_first_order_mean_pseudogradient,1.2586076131847859,0,,632.0246444318567,fixed_literature_derived_defaults,20,0.0005,20,1.258607613184786,,28.86311960220337,605.6084512404306,10000,751.4571164783696,,1.1395101118112108,,20,3.7977091391425684,meta_train_support,3,-0.6784202001504018,0.2,32,,10,,0.0005,MARGO-SPLIT-v1,0.0,31,0.598720974503157,32.68899202346802
