"Average greedy latency,",mask/active_rate,mask/forced_rate,mask/all_invalid_rate,policy/invalid_action_rate,policy/argmax_masked_rate,policy/entropy_valid,critic/value_abs_max,inner_update_mode,PolicyExecTime,EnvExecTime,AverageDiscountedReturn,AverageReturn,NumTrajs,StdReturn,MaxReturn,MinReturn,"Average energy,",Itr,"Average reward, ","Average latency,",split_role,seed,split_version,support_graphs_per_meta_task,support_trajectories_per_meta_task,query_graph_count,k_steps,outer_update_count,entropy_coefficient,value_clip_epsilon,ppo_batch_size_trajectories,meta_batch_size_distributions,inner_learning_rate,outer_learning_rate,outer_update_method,hyperparameter_provenance.policy,validation_query_composite_objective_k0,validation_query_composite_objective,validation_query_mean_latency_k0,validation_query_mean_latency_k3,checkpoint_selection_metric,checkpoint_is_best_val
613.0369287118094,0.0,0.0,0.0,0.0,0.0,0.040413289539573016,1.0345745086669922,publication,34.97207975387573,69.58147954940796,0.8737379678499437,0.9521860818501182,10000,0.07822650648037935,1.0941469446163417,0.6261831771391283,66.5414910730768,40,0.9521860818501182,621.2663797053609,meta_train_support,0,MARGO-SPLIT-v1,20,20,80,3,41,0.0,0.2,20,10,0.0005,0.0005,mrlco_first_order_mean_pseudogradient,fixed_literature_derived_defaults,,,,,,
633.8413040394373,0.0,0.0,0.0,0.0,0.0,0.03634227206135753,1.0433493852615356,publication,34.338239908218384,70.78393030166626,0.855477767689888,0.9336365272079417,10000,0.08598274167062815,1.083719008968831,0.5997191327886741,75.38325945082185,41,0.9336365272079417,675.4551841931969,meta_train_support,0,MARGO-SPLIT-v1,20,20,80,3,42,0.0,0.2,20,10,0.0005,0.0005,mrlco_first_order_mean_pseudogradient,fixed_literature_derived_defaults,,,,,,
615.7100737602506,0.0,0.0,0.0,0.0,0.0,0.032457666647638585,1.072992205619812,publication,37.5557382106781,69.76327514648438,0.8619860391281287,0.9390208607196713,10000,0.08216736646822594,1.070076978048335,0.57427961338536,73.3658061605969,42,0.9390208607196713,667.3455763161795,meta_train_support,0,MARGO-SPLIT-v1,20,20,80,3,43,0.0,0.2,20,10,0.0005,0.0005,mrlco_first_order_mean_pseudogradient,fixed_literature_derived_defaults,,,,,,
602.414665985162,0.0,0.0,0.0,0.0,0.0,0.027325702640219635,1.0716053247451782,publication,37.529924392700195,68.74176096916199,0.8738989334837135,0.953040365439032,10000,0.07859536644141084,1.083719008968831,0.6752876945705555,66.30392493464323,43,0.953040365439032,611.9903489790455,meta_train_support,0,MARGO-SPLIT-v1,20,20,80,3,44,0.0,0.2,20,10,0.0005,0.0005,mrlco_first_order_mean_pseudogradient,fixed_literature_derived_defaults,,,,,,
617.1734483917509,0.0,0.0,0.0,0.0,0.0,0.0277070329924426,1.0170625448226929,publication,37.30320692062378,68.14999222755432,0.8700074838004294,0.9478857512797604,10000,0.08750261375635031,1.0822258512803418,0.6475375499539537,67.4102859660923,44,0.9478857512797604,631.7088881736279,meta_train_support,0,MARGO-SPLIT-v1,20,20,80,3,45,0.0,0.2,20,10,0.0005,0.0005,mrlco_first_order_mean_pseudogradient,fixed_literature_derived_defaults,,,,,,
604.4580522734778,0.0,0.0,0.0,0.0,0.0,0.02510377794947657,0.9731545448303223,publication,36.01189208030701,68.40482711791992,0.8781212788288248,0.9589885934703581,10000,0.08078465869798747,1.1035767700017376,0.6497414594588178,56.4087815954689,45,0.9589885934703581,599.2973728912135,meta_train_support,0,MARGO-SPLIT-v1,20,20,80,3,46,0.0,0.2,20,10,0.0005,0.0005,mrlco_first_order_mean_pseudogradient,fixed_literature_derived_defaults,,,,,,
623.1591523203986,0.0,0.0,0.0,0.0,0.0,0.02391570706373235,0.9827253222465515,publication,36.26003456115723,70.10173416137695,0.8668889958814235,0.9469870389520791,10000,0.08117007680198302,1.0787125489450702,0.6283061406515057,63.1730826084216,46,0.9469870389520791,639.6076345337214,meta_train_support,0,MARGO-SPLIT-v1,20,20,80,3,47,0.0,0.2,20,10,0.0005,0.0005,mrlco_first_order_mean_pseudogradient,fixed_literature_derived_defaults,,,,,,
596.800839249352,0.0,0.0,0.0,0.0,0.0,0.021077205461255848,1.0280405282974243,publication,37.70142960548401,68.51168847084045,0.8828737215891679,0.9628783801732,10000,0.08029659240038177,1.0827167404143352,0.6430053681812936,56.24109906346828,47,0.9628783801732003,564.640542198192,meta_train_support,0,MARGO-SPLIT-v1,20,20,80,3,48,0.0,0.2,20,10,0.0005,0.0005,mrlco_first_order_mean_pseudogradient,fixed_literature_derived_defaults,,,,,,
614.2428395537513,0.0,0.0,0.0,0.0,0.0,0.020361746932267753,1.0546741485595703,publication,36.81132984161377,70.79706621170044,0.8718278163335659,0.951145241075923,10000,0.08651812918026536,1.0812783929932934,0.6692948907496766,62.61502388430241,48,0.951145241075923,617.0330453056404,meta_train_support,0,MARGO-SPLIT-v1,20,20,80,3,49,0.0,0.2,20,10,0.0005,0.0005,mrlco_first_order_mean_pseudogradient,fixed_literature_derived_defaults,,,,,,
614.0744193396569,0.0,0.0,0.0,0.0,0.0,0.022008339110176654,0.9714417457580566,publication,36.237571239471436,68.03133893013,0.867648779491143,0.9448073466769847,10000,0.09036170007510187,1.0941469446163417,0.6255785338453406,63.853646884193694,49,0.9448073466769847,640.5763808914865,meta_train_support,0,MARGO-SPLIT-v1,20,20,80,3,50,0.0,0.2,20,10,0.0005,0.0005,mrlco_first_order_mean_pseudogradient,fixed_literature_derived_defaults,,,,,,
