"Average greedy latency,",mask/active_rate,mask/forced_rate,mask/all_invalid_rate,policy/invalid_action_rate,policy/argmax_masked_rate,policy/entropy_valid,critic/value_abs_max,inner_update_mode,PolicyExecTime,EnvExecTime,AverageDiscountedReturn,AverageReturn,NumTrajs,StdReturn,MaxReturn,MinReturn,"Average energy,",Itr,"Average reward, ","Average latency,",split_role,seed,split_version,support_graphs_per_meta_task,support_trajectories_per_meta_task,query_graph_count,k_steps,outer_update_count,entropy_coefficient,value_clip_epsilon,ppo_batch_size_trajectories,meta_batch_size_distributions,inner_learning_rate,outer_learning_rate,outer_update_method,hyperparameter_provenance.policy,validation_query_composite_objective_k0,validation_query_composite_objective,validation_query_mean_latency_k0,validation_query_mean_latency_k3,checkpoint_selection_metric,checkpoint_is_best_val
614.7970093904768,0.0,0.0,0.0,0.0,0.0,0.060730232982378736,0.8669724464416504,publication,33.89798879623413,68.67932176589966,0.8653608366858722,0.9440691753776685,10000,0.07615771450346961,1.0700036746145594,0.6213677835614678,78.02964836658903,30,0.9440691753776685,630.7923491268839,meta_train_support,0,MARGO-SPLIT-v1,20,20,80,3,31,0.0,0.2,20,10,0.0005,0.0005,mrlco_first_order_mean_pseudogradient,fixed_literature_derived_defaults,,,,,,
606.6516427646773,0.0,0.0,0.0,0.0,0.0,0.05026517856624606,0.8797683119773865,publication,31.68541121482849,68.6270272731781,0.8584836278467152,0.9369326919966025,10000,0.08535341344781597,1.0941469446163417,0.5804707582798421,77.39205117150613,31,0.9369326919966025,670.5067487563856,meta_train_support,0,MARGO-SPLIT-v1,20,20,80,3,32,0.0,0.2,20,10,0.0005,0.0005,mrlco_first_order_mean_pseudogradient,fixed_literature_derived_defaults,,,,,,
625.5801611309461,0.0,0.0,0.0,0.0,0.0,0.04503222371802054,0.9159795641899109,publication,34.04415273666382,70.45669198036194,0.8509240553697035,0.9276273904408042,10000,0.09004199529967329,1.086579404115751,0.5999044913439069,78.14119466884827,32,0.9276273904408042,670.19865138937,meta_train_support,0,MARGO-SPLIT-v1,20,20,80,3,33,0.0,0.2,20,10,0.0005,0.0005,mrlco_first_order_mean_pseudogradient,fixed_literature_derived_defaults,,,,,,
596.079923252024,0.0,0.0,0.0,0.0,0.0,0.03819612783503895,0.965657114982605,publication,34.11655354499817,69.40101385116577,0.8809842543377671,0.9624336214143261,10000,0.07761520833129407,1.1035767700017376,0.6351798235908834,64.47791691357214,33,0.9624336214143261,577.7925265518487,meta_train_support,0,MARGO-SPLIT-v1,20,20,80,3,34,0.0,0.2,20,10,0.0005,0.0005,mrlco_first_order_mean_pseudogradient,fixed_literature_derived_defaults,,,,,,
614.5558066424096,0.0,0.0,0.0,0.0,0.0,0.03759023597075513,1.0596665143966675,publication,32.394702196121216,69.35582232475281,0.8634117080197266,0.9416616733331957,10000,0.08777514547457621,1.1035767700017376,0.6296840594897752,69.01708838504176,34,0.9416616733331957,630.0596041259139,meta_train_support,0,MARGO-SPLIT-v1,20,20,80,3,35,0.0,0.2,20,10,0.0005,0.0005,mrlco_first_order_mean_pseudogradient,fixed_literature_derived_defaults,,,,,,
632.4944574965477,0.0,0.0,0.0,0.0,0.0,0.03712169507707184,1.0804260969161987,publication,35.33930826187134,70.54365801811218,0.8435559648187547,0.9198888925415748,10000,0.09202638310394931,1.0941469446163417,0.6211957181144663,78.74268536080841,35,0.9198888925415748,715.8824717803888,meta_train_support,0,MARGO-SPLIT-v1,20,20,80,3,36,0.0,0.2,20,10,0.0005,0.0005,mrlco_first_order_mean_pseudogradient,fixed_literature_derived_defaults,,,,,,
606.1623766417367,0.0,0.0,0.0,0.0,0.0,0.034023669807215905,1.0177937746047974,publication,30.47430396080017,68.96889591217041,0.8764273931253153,0.9574670150766277,10000,0.0702924341343799,1.0896422730966202,0.6599827310888133,63.80538679707631,36,0.9574670150766275,598.3551243589524,meta_train_support,0,MARGO-SPLIT-v1,20,20,80,3,37,0.0,0.2,20,10,0.0005,0.0005,mrlco_first_order_mean_pseudogradient,fixed_literature_derived_defaults,,,,,,
615.858250404426,0.0,0.0,0.0,0.0,0.0,0.03419414403617679,0.950801432132721,publication,30.1894748210907,69.00435185432434,0.8567336907907674,0.9338385358240028,10000,0.0942678954772347,1.083719008968831,0.6246441045747327,69.82456861914014,37,0.9338385358240028,641.0473209311308,meta_train_support,0,MARGO-SPLIT-v1,20,20,80,3,38,0.0,0.2,20,10,0.0005,0.0005,mrlco_first_order_mean_pseudogradient,fixed_literature_derived_defaults,,,,,,
591.5657512817111,0.0,0.0,0.0,0.0,0.0,0.03312668566074891,0.869324266910553,publication,34.49272656440735,67.62321829795837,0.8750757764131336,0.9533835583185141,10000,0.08378630604347959,1.070076978048335,0.6581777436468196,66.83573710999129,38,0.9533835583185141,601.5692955640603,meta_train_support,0,MARGO-SPLIT-v1,20,20,80,3,39,0.0,0.2,20,10,0.0005,0.0005,mrlco_first_order_mean_pseudogradient,fixed_literature_derived_defaults,,,,,,
612.1918864139693,0.0,0.0,0.0,0.0,0.0,0.03411470144187329,0.8674309849739075,publication,35.32968354225159,68.82481098175049,0.8695866090438691,0.9490120434555712,10000,0.07768079134809795,1.083719008968831,0.6560002441632402,70.40677266709912,39,0.9490120434555712,628.2943284699753,meta_train_support,0,MARGO-SPLIT-v1,20,20,80,3,40,0.0,0.2,20,10,0.0005,0.0005,mrlco_first_order_mean_pseudogradient,fixed_literature_derived_defaults,,,,,,
